OrderID,CustomerID,OrderDate,OrderYear,OrderMonth,OrderYearMonth,OrderDayOfWeek,Status,IsReturned,ProductName,Category,UnitPrice,Quantity,Discount,OrderValue,PaymentMethod,CustomerSegment,Age,City
525572,102798,2024-06-22,2024,6,2024-06,토요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,5.0,59.0,CardToCard,Regular,45.0,Ahvaz
525574,107286,2024-10-28,2024,10,2024-10,월요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,30.0,6.0,Gateway,Regular,41.0,Tehran
525575,102147,2025-03-24,2025,3,2025-03,월요일,Completed,0,Backpack,Accessories,42.0,1.0,20.0,34.0,Gateway,Regular,26.0,Mashhad
525576,108417,2025-07-28,2025,7,2025-07,월요일,Completed,0,Notebook,Stationery,7.0,1.0,0.0,7.0,Gateway,Regular,43.0,Ahvaz
525577,106922,2024-04-27,2024,4,2024-04,토요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,0.0,32.0,Cash,Regular,39.0,Karaj
525578,100904,2025-08-17,2025,8,2025-08,일요일,Completed,0,Backpack,Accessories,42.0,1.0,20.0,34.0,Gateway,Regular,41.0,Qom
525579,108262,2024-04-14,2024,4,2024-04,일요일,Completed,0,Power Bank,Electronics,35.0,1.0,15.0,30.0,Wallet,VIP,53.0,Tehran
525580,104710,2025-12-14,2025,12,2025-12,일요일,Completed,0,Tablet,Electronics,260.0,1.0,10.0,234.0,Gateway,New,38.0,Tabriz
525581,105369,2025-02-25,2025,2,2025-02,화요일,Completed,0,Backpack,Accessories,42.0,1.0,15.0,36.0,CardToCard,Regular,49.0,Isfahan
525582,102742,2024-03-18,2024,3,2024-03,월요일,Returned,1,Phone Case,Accessories,14.0,1.0,10.0,13.0,Gateway,Regular,22.0,Isfahan
525583,101842,2025-09-03,2025,9,2025-09,수요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,Gateway,VIP,22.0,Kerman
525585,100114,2026-05-29,2026,5,2026-05,금요일,Completed,0,Headphones,Electronics,75.0,3.0,10.0,202.0,Wallet,Regular,40.0,Rasht
525587,102313,2024-11-26,2024,11,2024-11,화요일,Completed,0,Power Bank,Electronics,35.0,2.0,10.0,63.0,Gateway,Regular,42.0,Mashhad
525588,108124,2024-09-28,2024,9,2024-09,토요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,0.0,28.0,Gateway,Regular,51.0,Rasht
525589,101633,2025-01-23,2025,1,2025-01,목요일,Completed,0,Notebook,Stationery,7.0,5.0,20.0,28.0,Gateway,Regular,22.0,Ahvaz
525590,106822,2025-11-06,2025,11,2025-11,목요일,Completed,0,Phone Case,Accessories,14.0,3.0,5.0,40.0,Gateway,Regular,49.0,Mashhad
525591,106570,2025-03-25,2025,3,2025-03,화요일,Completed,0,Microphone,Electronics,85.0,5.0,0.0,425.0,Gateway,New,27.0,Shiraz
525592,109678,2025-07-09,2025,7,2025-07,수요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,30.0,43.0,CardToCard,Regular,23.0,Karaj
525593,109550,2024-02-19,2024,2,2024-02,월요일,Completed,0,Phone Case,Accessories,14.0,2.0,0.0,28.0,Gateway,Regular,18.0,Tehran
525594,103316,2026-01-05,2026,1,2026-01,월요일,Completed,0,Laptop Stand,Accessories,28.0,3.0,30.0,59.0,Wallet,Regular,58.0,Shiraz
525595,102595,2025-04-01,2025,4,2025-04,화요일,Completed,0,Phone Case,Accessories,14.0,1.0,5.0,13.0,Gateway,Regular,32.0,Tabriz
525596,109125,2025-03-28,2025,3,2025-03,금요일,Completed,0,Notebook,Stationery,7.0,2.0,5.0,13.0,Gateway,Regular,18.0,Tabriz
525597,103146,2024-08-06,2024,8,2024-08,화요일,Completed,0,Phone Case,Accessories,14.0,1.0,20.0,11.0,Gateway,New,44.0,Shiraz
525598,100878,2024-03-08,2024,3,2024-03,금요일,Completed,0,Phone Case,Accessories,14.0,2.0,10.0,25.0,Wallet,VIP,53.0,Tehran
525599,109971,2024-10-17,2024,10,2024-10,목요일,Completed,0,Notebook,Stationery,7.0,1.0,5.0,7.0,Cash,Regular,27.0,Karaj
525600,108734,2025-12-08,2025,12,2025-12,월요일,Returned,1,Phone Case,Accessories,14.0,1.0,15.0,12.0,Wallet,Regular,40.0,Karaj
525601,108547,2025-04-17,2025,4,2025-04,목요일,Completed,0,Power Bank,Electronics,35.0,3.0,5.0,100.0,Gateway,Regular,51.0,Kerman
525602,100502,2024-08-15,2024,8,2024-08,목요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,20.0,54.0,Gateway,New,49.0,Isfahan
525603,102367,2025-05-27,2025,5,2025-05,화요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,30.0,48.0,CardToCard,Regular,34.0,Tehran
525604,101776,2024-10-30,2024,10,2024-10,수요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,20.0,46.0,Wallet,New,24.0,Mashhad
525605,104407,2024-07-12,2024,7,2024-07,금요일,Completed,0,Laptop Stand,Accessories,28.0,2.0,10.0,50.0,CardToCard,New,30.0,Isfahan
525606,108035,2025-10-01,2025,10,2025-10,수요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,5.0,9.0,Cash,New,56.0,Tehran
525607,107612,2024-05-24,2024,5,2024-05,금요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,10.0,52.0,Gateway,New,25.0,Tehran
525608,109353,2025-05-20,2025,5,2025-05,화요일,Completed,0,Monitor,Electronics,21.0,1.0,5.0,20.0,Gateway,Regular,19.0,Shiraz
525610,105912,2024-02-23,2024,2,2024-02,금요일,Completed,0,Wireless Mouse,Electronics,18.0,4.0,10.0,65.0,CardToCard,Regular,34.0,Shiraz
525612,108605,2024-01-11,2024,1,2024-01,목요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,5.0,17.0,CardToCard,New,26.0,Tehran
525613,109286,2025-12-02,2025,12,2025-12,화요일,Completed,0,Monitor,Electronics,21.0,1.0,0.0,21.0,CardToCard,Regular,40.0,Tehran
525614,101230,2024-08-28,2024,8,2024-08,수요일,Completed,0,Phone Case,Accessories,14.0,1.0,5.0,13.0,Cash,New,31.0,Isfahan
525615,100459,2024-05-12,2024,5,2024-05,일요일,Completed,0,HDMI Cable,Accessories,11.0,2.0,0.0,22.0,Wallet,Regular,58.0,Tehran
525616,108641,2024-04-22,2024,4,2024-04,월요일,Completed,0,Notebook,Stationery,7.0,1.0,20.0,6.0,Cash,Regular,46.0,Tehran
525617,107187,2025-01-11,2025,1,2025-01,토요일,Completed,0,Notebook,Stationery,7.0,1.0,0.0,7.0,CardToCard,Regular,40.0,Tehran
525618,102845,2024-09-06,2024,9,2024-09,금요일,Returned,1,Mechanical Keyboard,Electronics,62.0,1.0,0.0,62.0,Gateway,Regular,39.0,Tehran
525619,109033,2025-02-09,2025,2,2025-02,일요일,Completed,0,Notebook,Stationery,7.0,1.0,15.0,6.0,Cash,Regular,49.0,Tehran
525621,109247,2024-03-31,2024,3,2024-03,일요일,Completed,0,USB-C Cable,Accessories,9.0,4.0,15.0,31.0,CardToCard,Regular,62.0,Shiraz
525622,104270,2024-08-13,2024,8,2024-08,화요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,0.0,18.0,Cash,Regular,42.0,Ahvaz
525623,107048,2024-04-07,2024,4,2024-04,일요일,Completed,0,Backpack,Accessories,42.0,1.0,5.0,40.0,Cash,Regular,36.0,Mashhad
525624,107804,2025-07-04,2025,7,2025-07,금요일,Completed,0,Notebook,Stationery,7.0,1.0,0.0,7.0,Wallet,Regular,56.0,Tehran
525625,101452,2025-06-22,2025,6,2025-06,일요일,Completed,0,Microphone,Electronics,85.0,3.0,0.0,255.0,Gateway,New,19.0,Mashhad
525626,106972,2026-01-03,2026,1,2026-01,토요일,Completed,0,HDMI Cable,Accessories,11.0,2.0,15.0,19.0,CardToCard,Regular,53.0,Tehran
525627,102663,2025-09-22,2025,9,2025-09,월요일,Completed,0,Mechanical Keyboard,Electronics,62.0,3.0,5.0,177.0,Gateway,Regular,25.0,Tabriz
525628,100168,2025-08-27,2025,8,2025-08,수요일,Completed,0,Notebook,Stationery,7.0,1.0,5.0,7.0,CardToCard,New,26.0,Mashhad
525629,109060,2024-05-18,2024,5,2024-05,토요일,Completed,0,Microphone,Electronics,85.0,2.0,5.0,162.0,Wallet,New,44.0,Tehran
525630,102155,2025-12-08,2025,12,2025-12,월요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,15.0,15.0,CardToCard,New,51.0,Qom
525631,104670,2024-01-07,2024,1,2024-01,일요일,Completed,0,USB-C Cable,Accessories,9.0,5.0,15.0,38.0,Gateway,New,38.0,Ahvaz
525632,105676,2025-09-09,2025,9,2025-09,화요일,Completed,0,Notebook,Stationery,7.0,3.0,0.0,21.0,CardToCard,Regular,30.0,Shiraz
525633,107042,2025-12-04,2025,12,2025-12,목요일,Completed,0,HDMI Cable,Accessories,11.0,5.0,5.0,52.0,Gateway,New,43.0,Qom
525634,102235,2024-07-14,2024,7,2024-07,일요일,Completed,0,Fitness Band,Wearables,55.0,5.0,10.0,248.0,Wallet,Regular,46.0,Tabriz
525635,103702,2024-09-26,2024,9,2024-09,목요일,Completed,0,Notebook,Stationery,7.0,4.0,20.0,22.0,Wallet,New,29.0,Shiraz
525636,107900,2024-07-28,2024,7,2024-07,일요일,Completed,0,Webcam,Electronics,48.0,2.0,5.0,91.0,Wallet,New,32.0,Mashhad
525637,107879,2025-12-09,2025,12,2025-12,화요일,Completed,0,Power Bank,Electronics,35.0,2.0,0.0,70.0,Gateway,Regular,56.0,Tabriz
525638,108203,2024-12-29,2024,12,2024-12,일요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,5.0,17.0,Gateway,Regular,46.0,Shiraz
525640,100212,2025-03-09,2025,3,2025-03,일요일,Completed,0,Headphones,Electronics,75.0,3.0,5.0,214.0,Gateway,Regular,41.0,Tehran
525641,108947,2025-09-23,2025,9,2025-09,화요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,0.0,28.0,CardToCard,New,21.0,Qom
525642,106032,2025-07-24,2025,7,2025-07,목요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,5.0,55.0,CardToCard,New,52.0,Tehran
525643,103954,2025-09-03,2025,9,2025-09,수요일,Completed,0,Laptop Stand,Accessories,28.0,2.0,0.0,56.0,Gateway,VIP,40.0,Kerman
525644,109919,2026-04-25,2026,4,2026-04,토요일,Completed,0,Webcam,Electronics,48.0,2.0,0.0,96.0,CardToCard,Regular,50.0,Qom
525645,109130,2024-08-08,2024,8,2024-08,목요일,Completed,0,Notebook,Stationery,7.0,1.0,10.0,6.0,Gateway,New,25.0,Mashhad
525647,106674,2025-07-15,2025,7,2025-07,화요일,Completed,0,Headphones,Electronics,75.0,1.0,0.0,75.0,Cash,Regular,43.0,Karaj
525648,108466,2024-05-06,2024,5,2024-05,월요일,Completed,0,Headphones,Electronics,75.0,3.0,15.0,191.0,Gateway,New,53.0,Tehran
525649,100819,2025-07-10,2025,7,2025-07,목요일,Completed,0,Fitness Band,Wearables,55.0,1.0,15.0,47.0,CardToCard,Regular,49.0,Mashhad
525650,101108,2026-05-06,2026,5,2026-05,수요일,Completed,0,Notebook,Stationery,7.0,3.0,0.0,21.0,Gateway,Regular,61.0,Tehran
525651,101454,2025-01-31,2025,1,2025-01,금요일,Completed,0,Headphones,Electronics,75.0,1.0,20.0,60.0,CardToCard,Regular,29.0,Tehran
525652,107293,2024-07-04,2024,7,2024-07,목요일,Completed,0,Gaming Controller,Gaming,68.0,2.0,0.0,136.0,Gateway,New,31.0,Tehran
525653,106524,2026-06-24,2026,6,2026-06,수요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,5.0,30.0,Gateway,Regular,51.0,Tehran
525655,106239,2024-04-08,2024,4,2024-04,월요일,Completed,0,Mechanical Keyboard,Electronics,62.0,3.0,0.0,186.0,Gateway,New,65.0,Karaj
525656,102824,2024-12-25,2024,12,2024-12,수요일,Completed,0,Phone Case,Accessories,14.0,1.0,20.0,11.0,Gateway,VIP,64.0,Tehran
525657,106615,2024-03-16,2024,3,2024-03,토요일,Completed,0,Notebook,Stationery,7.0,2.0,10.0,13.0,CardToCard,Regular,27.0,Ahvaz
525658,104957,2024-03-12,2024,3,2024-03,화요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,0.0,18.0,CardToCard,New,25.0,Karaj
525659,104760,2024-02-11,2024,2,2024-02,일요일,Completed,0,Notebook,Stationery,7.0,3.0,10.0,19.0,Gateway,Regular,51.0,Tehran
525660,109395,2025-01-27,2025,1,2025-01,월요일,Completed,0,Power Bank,Electronics,35.0,4.0,15.0,119.0,CardToCard,Regular,26.0,Karaj
525661,107782,2025-01-31,2025,1,2025-01,금요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,CardToCard,Regular,24.0,Karaj
525662,106812,2025-09-25,2025,9,2025-09,목요일,Completed,0,Backpack,Accessories,42.0,1.0,10.0,38.0,CardToCard,Regular,57.0,Isfahan
525663,108059,2025-04-15,2025,4,2025-04,화요일,Completed,0,Phone Case,Accessories,14.0,1.0,30.0,10.0,Gateway,Regular,49.0,Mashhad
525665,104027,2026-01-24,2026,1,2026-01,토요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,0.0,28.0,Gateway,New,28.0,Karaj
525666,107385,2024-05-27,2024,5,2024-05,월요일,Completed,0,USB-C Cable,Accessories,9.0,3.0,10.0,24.0,CardToCard,Regular,47.0,Tehran
525667,105930,2024-02-05,2024,2,2024-02,월요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,20.0,14.0,Wallet,Regular,30.0,Mashhad
525668,107531,2025-09-02,2025,9,2025-09,화요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,0.0,28.0,CardToCard,Regular,38.0,Tehran
525669,108632,2024-01-09,2024,1,2024-01,화요일,Completed,0,Microphone,Electronics,85.0,5.0,5.0,404.0,CardToCard,Regular,47.0,Ahvaz
525670,108568,2024-12-06,2024,12,2024-12,금요일,Returned,1,Power Bank,Electronics,35.0,2.0,10.0,63.0,Gateway,Regular,24.0,Tehran
525671,105396,2024-02-16,2024,2,2024-02,금요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,0.0,28.0,Gateway,Regular,19.0,Isfahan
525672,103277,2025-01-31,2025,1,2025-01,금요일,Completed,0,Microphone,Electronics,85.0,1.0,20.0,68.0,Wallet,Regular,21.0,Isfahan
525673,102662,2025-01-23,2025,1,2025-01,목요일,Completed,0,Notebook,Stationery,7.0,2.0,15.0,12.0,CardToCard,Regular,55.0,Kerman
525674,107909,2025-12-31,2025,12,2025-12,수요일,Completed,0,Backpack,Accessories,42.0,2.0,5.0,80.0,Wallet,Regular,23.0,Tehran
525675,105621,2025-07-11,2025,7,2025-07,금요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,30.0,8.0,Gateway,New,19.0,Isfahan
525676,108432,2024-12-13,2024,12,2024-12,금요일,Completed,0,Smart Watch,Wearables,120.0,1.0,20.0,96.0,Gateway,Regular,26.0,Isfahan
525677,104668,2025-03-16,2025,3,2025-03,일요일,Completed,0,Headphones,Electronics,75.0,2.0,5.0,142.0,Gateway,Regular,24.0,Kerman
525678,107407,2025-04-19,2025,4,2025-04,토요일,Completed,0,Power Bank,Electronics,35.0,2.0,0.0,70.0,Wallet,Regular,65.0,Shiraz
525679,102720,2024-07-14,2024,7,2024-07,일요일,Completed,0,Mechanical Keyboard,Electronics,62.0,3.0,10.0,167.0,Wallet,Regular,25.0,Isfahan
525680,106822,2025-11-01,2025,11,2025-11,토요일,Completed,0,HDMI Cable,Accessories,11.0,4.0,15.0,37.0,CardToCard,Regular,49.0,Mashhad
525681,101560,2025-02-07,2025,2,2025-02,금요일,Completed,0,USB-C Cable,Accessories,9.0,2.0,15.0,15.0,Gateway,Regular,59.0,Tehran
525682,101884,2025-07-05,2025,7,2025-07,토요일,Completed,0,Microphone,Electronics,85.0,3.0,15.0,217.0,Wallet,Regular,58.0,Qom
525683,108472,2024-01-28,2024,1,2024-01,일요일,Completed,0,Phone Case,Accessories,14.0,4.0,10.0,50.0,Gateway,Regular,26.0,Karaj
525684,109582,2024-04-05,2024,4,2024-04,금요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,0.0,64.0,Gateway,Regular,41.0,Mashhad
525685,104317,2025-05-24,2025,5,2025-05,토요일,Completed,0,Webcam,Electronics,48.0,2.0,0.0,96.0,Wallet,Regular,64.0,Ahvaz
525687,108733,2024-10-04,2024,10,2024-10,금요일,Completed,0,Desk Lamp,Home Office,32.0,4.0,10.0,115.0,Gateway,New,36.0,Isfahan
525688,104159,2026-04-23,2026,4,2026-04,목요일,Completed,0,Tablet,Electronics,260.0,4.0,20.0,832.0,CardToCard,Regular,27.0,Tehran
525689,106813,2026-01-03,2026,1,2026-01,토요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,10.0,8.0,CardToCard,New,37.0,Rasht
525690,100698,2025-03-29,2025,3,2025-03,토요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,0.0,32.0,CardToCard,Regular,46.0,Rasht
525691,108137,2025-07-06,2025,7,2025-07,일요일,Completed,0,Phone Case,Accessories,14.0,2.0,0.0,28.0,Gateway,New,57.0,Tehran
525692,100217,2025-05-27,2025,5,2025-05,화요일,Completed,0,Bluetooth Speaker,Electronics,58.0,3.0,5.0,165.0,CardToCard,VIP,21.0,Mashhad
525693,107548,2024-09-21,2024,9,2024-09,토요일,Completed,0,Bluetooth Speaker,Electronics,58.0,2.0,10.0,104.0,Gateway,New,57.0,Tehran
525694,101691,2024-02-24,2024,2,2024-02,토요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,20.0,51.0,Gateway,New,55.0,Isfahan
525695,109155,2025-11-26,2025,11,2025-11,수요일,Completed,0,Notebook,Stationery,7.0,1.0,5.0,7.0,Gateway,Regular,62.0,Mashhad
525696,106215,2025-02-01,2025,2,2025-02,토요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,5.0,27.0,Wallet,Regular,52.0,Tehran
525697,105139,2025-12-28,2025,12,2025-12,일요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,5.0,17.0,CardToCard,Regular,21.0,Mashhad
525698,102946,2024-11-19,2024,11,2024-11,화요일,Completed,0,Notebook,Stationery,7.0,4.0,5.0,27.0,Gateway,Regular,23.0,Tehran
525699,102394,2024-01-13,2024,1,2024-01,토요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,5.0,17.0,Cash,New,28.0,Karaj
525700,108793,2024-04-19,2024,4,2024-04,금요일,Completed,0,Microphone,Electronics,85.0,1.0,10.0,76.0,CardToCard,Regular,47.0,Tehran
525703,100878,2024-01-28,2024,1,2024-01,일요일,Completed,0,Backpack,Accessories,42.0,2.0,10.0,76.0,Gateway,VIP,53.0,Tehran
525704,101959,2025-12-08,2025,12,2025-12,월요일,Completed,0,Fitness Band,Wearables,55.0,1.0,0.0,55.0,Wallet,New,49.0,Mashhad
525705,109238,2025-08-19,2025,8,2025-08,화요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,0.0,32.0,Gateway,Regular,39.0,Shiraz
525706,100816,2024-10-06,2024,10,2024-10,일요일,Completed,0,Phone Case,Accessories,14.0,1.0,10.0,13.0,Gateway,VIP,58.0,Qom
525708,101024,2026-04-05,2026,4,2026-04,일요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,10.0,16.0,Cash,Regular,58.0,Ahvaz
525709,100316,2024-03-01,2024,3,2024-03,금요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,Gateway,Regular,49.0,Mashhad
525710,102381,2024-11-09,2024,11,2024-11,토요일,Completed,0,Power Bank,Electronics,35.0,2.0,0.0,70.0,Gateway,Regular,26.0,Mashhad
525711,100841,2024-12-03,2024,12,2024-12,화요일,Completed,0,Phone Case,Accessories,14.0,1.0,10.0,13.0,CardToCard,Regular,31.0,Mashhad
525712,108650,2026-05-15,2026,5,2026-05,금요일,Completed,0,Desk Lamp,Home Office,32.0,4.0,0.0,128.0,CardToCard,New,27.0,Isfahan
525713,109277,2026-05-30,2026,5,2026-05,토요일,Completed,0,Backpack,Accessories,42.0,4.0,0.0,168.0,Gateway,Regular,26.0,Karaj
525714,108557,2025-12-27,2025,12,2025-12,토요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,15.0,9.0,Gateway,Regular,61.0,Shiraz
525715,105491,2024-11-26,2024,11,2024-11,화요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,15.0,49.0,Gateway,Regular,40.0,Tehran
525716,103273,2026-02-10,2026,2,2026-02,화요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,0.0,18.0,Gateway,Regular,49.0,Kerman
525717,109883,2025-02-22,2025,2,2025-02,토요일,Completed,0,Notebook,Stationery,7.0,1.0,0.0,7.0,CardToCard,New,41.0,Tehran
525718,100757,2025-07-10,2025,7,2025-07,목요일,Completed,0,Smart Watch,Wearables,120.0,1.0,5.0,114.0,Gateway,Regular,53.0,Tehran
525719,103288,2026-03-31,2026,3,2026-03,화요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,20.0,7.0,Cash,New,27.0,Rasht
525720,106829,2024-08-02,2024,8,2024-08,금요일,Returned,1,Notebook,Stationery,7.0,1.0,30.0,5.0,Gateway,New,40.0,Tehran
525721,103126,2026-01-13,2026,1,2026-01,화요일,Returned,1,Power Bank,Electronics,35.0,2.0,5.0,66.0,Cash,New,60.0,Mashhad
525722,106964,2024-12-11,2024,12,2024-12,수요일,Completed,0,USB-C Cable,Accessories,9.0,2.0,0.0,18.0,Wallet,Regular,51.0,Tehran
525723,108729,2026-01-22,2026,1,2026-01,목요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,10.0,10.0,Gateway,Regular,65.0,Tehran
525724,109243,2025-04-18,2025,4,2025-04,금요일,Completed,0,Wireless Mouse,Electronics,18.0,3.0,10.0,49.0,Gateway,New,49.0,Qom
525725,101190,2024-08-01,2024,8,2024-08,목요일,Completed,0,Notebook,Stationery,7.0,2.0,5.0,13.0,Wallet,Regular,18.0,Tabriz
525726,109191,2025-10-23,2025,10,2025-10,목요일,Completed,0,Microphone,Electronics,85.0,1.0,15.0,72.0,Wallet,New,24.0,Tehran
525727,109704,2024-04-09,2024,4,2024-04,화요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,5.0,55.0,Gateway,Regular,41.0,Tehran
525728,102587,2024-05-04,2024,5,2024-05,토요일,Completed,0,Phone Case,Accessories,14.0,1.0,15.0,12.0,Gateway,Regular,35.0,Tehran
525729,100279,2024-05-08,2024,5,2024-05,수요일,Completed,0,Bluetooth Speaker,Electronics,58.0,2.0,5.0,110.0,Gateway,New,21.0,Tehran
525730,108848,2025-12-27,2025,12,2025-12,토요일,Completed,0,Office Chair,Home Office,180.0,3.0,0.0,540.0,Gateway,VIP,28.0,Tehran
525731,109105,2026-01-22,2026,1,2026-01,목요일,Completed,0,Headphones,Electronics,75.0,1.0,0.0,75.0,Gateway,VIP,29.0,Ahvaz
525732,105313,2025-05-09,2025,5,2025-05,금요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,10.0,29.0,Cash,New,28.0,Shiraz
525733,102819,2024-08-29,2024,8,2024-08,목요일,Completed,0,Fitness Band,Wearables,55.0,2.0,15.0,94.0,Gateway,Regular,24.0,Kerman
525734,109148,2024-12-06,2024,12,2024-12,금요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,20.0,51.0,Gateway,New,35.0,Rasht
525735,107875,2024-06-07,2024,6,2024-06,금요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,CardToCard,Regular,31.0,Mashhad
525736,106755,2024-01-04,2024,1,2024-01,목요일,Returned,1,Phone Case,Accessories,14.0,4.0,0.0,56.0,CardToCard,New,49.0,Tabriz
525737,104819,2025-12-26,2025,12,2025-12,금요일,Completed,0,Bluetooth Speaker,Electronics,58.0,2.0,20.0,93.0,Gateway,New,43.0,Mashhad
525738,104644,2024-06-17,2024,6,2024-06,월요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,15.0,58.0,Wallet,Regular,21.0,Tehran
525739,109141,2024-03-09,2024,3,2024-03,토요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,0.0,11.0,Gateway,VIP,42.0,Isfahan
525740,105782,2024-04-23,2024,4,2024-04,화요일,Completed,0,Gaming Controller,Gaming,68.0,4.0,5.0,258.0,Gateway,New,25.0,Tabriz
525741,103659,2026-03-29,2026,3,2026-03,일요일,Completed,0,Headphones,Electronics,75.0,2.0,10.0,135.0,Wallet,Regular,34.0,Shiraz
525742,102351,2024-11-09,2024,11,2024-11,토요일,Completed,0,Notebook,Stationery,7.0,1.0,15.0,6.0,Gateway,New,43.0,Tehran
525743,105428,2025-07-13,2025,7,2025-07,일요일,Completed,0,Power Bank,Electronics,35.0,4.0,5.0,133.0,CardToCard,Regular,24.0,Qom
525744,105691,2024-01-28,2024,1,2024-01,일요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,0.0,9.0,Gateway,Regular,35.0,Ahvaz
525745,107652,2025-04-02,2025,4,2025-04,수요일,Completed,0,Notebook,Stationery,7.0,1.0,20.0,6.0,CardToCard,Regular,44.0,Karaj
525746,102709,2025-10-07,2025,10,2025-10,화요일,Completed,0,Power Bank,Electronics,35.0,4.0,10.0,126.0,Cash,New,53.0,Mashhad
525747,108244,2024-02-26,2024,2,2024-02,월요일,Completed,0,Wireless Mouse,Electronics,18.0,3.0,20.0,43.0,CardToCard,Regular,56.0,Tehran
525748,104418,2024-09-15,2024,9,2024-09,일요일,Completed,0,Wireless Mouse,Electronics,18.0,4.0,15.0,61.0,Gateway,New,25.0,Karaj
525749,106574,2024-10-05,2024,10,2024-10,토요일,Completed,0,Gaming Controller,Gaming,68.0,3.0,20.0,163.0,Wallet,New,48.0,Rasht
525750,102973,2026-02-07,2026,2,2026-02,토요일,Returned,1,Phone Case,Accessories,14.0,3.0,5.0,40.0,Cash,Regular,46.0,Shiraz
525751,104926,2025-07-28,2025,7,2025-07,월요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,15.0,8.0,Gateway,Regular,22.0,Kerman
525752,104434,2026-01-17,2026,1,2026-01,토요일,Completed,0,Microphone,Electronics,85.0,1.0,10.0,76.0,Gateway,New,23.0,Isfahan
525753,107137,2024-11-20,2024,11,2024-11,수요일,Completed,0,Power Bank,Electronics,35.0,1.0,5.0,33.0,Gateway,New,45.0,Isfahan
525754,108595,2025-05-25,2025,5,2025-05,일요일,Completed,0,Gaming Controller,Gaming,68.0,2.0,0.0,136.0,CardToCard,Regular,26.0,Qom
525755,104916,2025-03-23,2025,3,2025-03,일요일,Completed,0,Office Chair,Home Office,180.0,4.0,15.0,612.0,Gateway,Regular,22.0,Mashhad
525756,105671,2024-08-26,2024,8,2024-08,월요일,Completed,0,Power Bank,Electronics,35.0,1.0,5.0,33.0,Gateway,New,34.0,Tehran
525757,107086,2024-12-30,2024,12,2024-12,월요일,Completed,0,Headphones,Electronics,75.0,1.0,5.0,71.0,Gateway,Regular,60.0,Karaj
525758,100491,2024-07-30,2024,7,2024-07,화요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,5.0,30.0,Gateway,New,62.0,Mashhad
525759,105820,2024-01-14,2024,1,2024-01,일요일,Returned,1,Wireless Mouse,Electronics,18.0,1.0,0.0,18.0,CardToCard,Regular,45.0,Mashhad
525760,106977,2026-05-21,2026,5,2026-05,목요일,Completed,0,Headphones,Electronics,75.0,1.0,0.0,75.0,CardToCard,Regular,55.0,Tehran
